E,value,rel_err
0.25,0.0,0.0
0.75,0.0,0.0
1.25000005,2.4588877e-11,0.0004024497
1.75000005,5.4501827e-11,0.00035484388
2.24999995,4.3638032e-09,5.5312654e-05
2.75,1.2400543e-10,0.00048718054
3.25000005,1.6865795e-10,0.00055899378
3.7499999999999996,2.2155543999999999e-10,0.00053995676
4.2500001,2.81674e-10,0.00060729399
4.75000005,3.4910158e-10,0.00062040366
5.249999949999999,4.2375876e-10,0.00067241453
5.7500001,5.0626602e-10,0.00077284269
6.250000050000001,5.955438200000001e-10,0.00070783511
6.75,6.9201051e-10,0.00072698645
7.24999995,7.9611799e-10,0.00091296226
7.749999900000001,9.0703182e-10,0.00094358124
8.25000005,1.0265302e-09,0.0008655306
8.750000199999999,1.1502899e-09,0.00082265764
9.249999950000001,1.2836903e-09,0.0010581450000000001
9.74999965,1.4216229999999998e-09,0.00092528112
10.24999985,1.5652583000000001e-09,0.00088568993
10.75,1.7205483e-09,0.00093084894
11.249999999999998,1.8819929e-09,0.0010167239999999999
11.750000000000002,2.0527972e-09,0.001094046
12.25,2.2552141e-09,0.001116958
12.75,2.5435148e-09,0.00103182
13.25,2.8059545e-09,0.00108997
13.749999999999998,3.4135926999999996e-09,0.00082739539
14.25,4.8312334999999995e-09,0.00082382292
14.75,8.763336599999999e-09,0.00065442733
15.250000000000002,2.0028191e-08,0.00049696445
15.75,5.3254377e-08,0.00031653784
16.250000000000004,1.4942620000000001e-07,0.00018904561
16.75,4.022901e-07,0.0001191303
17.25,1.360946e-06,7.4973544e-05
17.7500005,1.4422109999999998e-06,7.127441e-05
18.250000999999997,2.288259e-05,2.1026938e-05
18.75,1.339712e-07,0.00027383421
19.249999000000003,3.569065e-07,0.00015759267
19.749999,3.85592e-07,0.00015408860999999998
20.2499995,3.860828e-07,0.00015058511
20.75,4.545670999999999e-06,5.8101532e-05
21.25,6.990067e-07,8.9792823e-05
21.75,1.9242477e-08,0.00077155434
22.25,2.6015505e-08,0.0007751406
22.750000500000002,3.5968873999999996e-08,0.00056014426
23.250000999999997,4.9689092e-08,0.00046090386999999997
23.750001,6.80231e-08,0.00040864132
24.25,9.191633e-08,0.00044605833
24.749999,1.223916e-07,0.00036100332
25.249999499999998,1.605461e-07,0.00027127139
25.75,2.071244e-07,0.00023606867
26.25,2.632241e-07,0.00027246238999999997
26.75,3.297852e-07,0.00022106859999999998
27.25,4.0724709999999996e-07,0.00020299455
27.75,4.963382e-07,0.00016898366
28.2500005,5.976162999999999e-07,0.00018610070999999998
28.750001,7.108187e-07,0.00016587015
29.25,8.367141999999999e-07,0.00013966458
29.749999000000003,9.746536e-07,0.00012921937
30.249999,1.124547e-06,0.00012168774
30.749999500000005,1.286663e-06,0.00011311323
31.25,1.459978e-06,9.942125499999999e-05
31.75,1.644036e-06,8.1948005e-05
32.25,1.837925e-06,0.00011193863
32.75,2.0413480000000003e-06,0.00011649904000000001
33.25,2.253383e-06,0.00010351002999999999
33.750000500000006,2.473464e-06,8.8079544e-05
34.250001000000005,2.7000790000000003e-06,9.39974e-05
34.750001,2.932921e-06,8.8866698e-05
35.250001,3.17202e-06,8.932992799999999e-05
35.750001,3.4147159999999997e-06,8.3954511e-05
36.250001,3.661058e-06,7.6397937e-05
36.750001499999996,3.910344e-06,7.4092285e-05
37.25,4.161751e-06,6.7214249e-05
37.749998000000005,4.414295e-06,7.885131999999999e-05
38.249998000000005,4.667648e-06,6.4673335e-05
38.7499985,4.92267e-06,6.2049739e-05
39.249999,5.176648e-06,6.2328405e-05
39.749999,5.431471e-06,5.8251930999999995e-05
40.249999,5.684595e-06,6.5163299e-05
40.749998999999995,5.934794e-06,6.800325099999999e-05
41.249999,6.182381e-06,5.6784069000000006e-05
41.7499995,6.42676e-06,5.2553066e-05
42.25,6.667393e-06,5.3999508e-05
42.75,6.904255e-06,6.4322171e-05
43.25,7.136412e-06,5.9741619e-05
43.75,7.366787000000001e-06,5.3357007000000003e-05
44.250000500000006,7.594229e-06,5.1471917000000004e-05
44.750001,7.819661e-06,5.0802273e-05
45.250001,8.04374e-06,6.1132135e-05
45.750001,8.265087e-06,5.6395084e-05
46.250001000000005,8.484512000000001e-06,5.8025471e-05
46.750001,8.698470000000001e-06,5.3913342000000006e-05
47.2500015,8.907064999999999e-06,4.9410304e-05
47.750002,9.107639e-06,4.6541872e-05
48.25,9.301281e-06,4.9205687999999996e-05
48.749998,9.486115e-06,4.6023167999999996e-05
49.2499985,9.664459000000002e-06,4.1955304000000006e-05
49.749999,9.833247e-06,4.9020471000000003e-05
50.249998999999995,9.996735e-06,4.9802511999999996e-05
50.749998999999995,1.0154310000000001e-05,4.9295048e-05
51.249999,1.0308770000000002e-05,4.6441499e-05
51.749999,1.046108e-05,4.1783437999999994e-05
52.2499995,1.061322e-05,5.0302636999999996e-05
52.75,1.076793e-05,5.08093e-05
53.25,1.092871e-05,4.4088303000000004e-05
53.75,1.109603e-05,4.4451933e-05
54.25000000000001,1.12684e-05,4.6745278e-05
54.75,1.144323e-05,3.9148489e-05
55.2500005,1.161337e-05,4.0453598e-05
55.750001000000005,1.177312e-05,4.5704204e-05
56.250001000000005,1.1923069999999999e-05,4.8438511000000004e-05
56.750001,1.2058949999999999e-05,4.2501474e-05
57.250001,1.218157e-05,4.4570491e-05
57.750001000000005,1.228689e-05,4.6143577999999996e-05
58.2500015,1.238286e-05,3.8951241999999996e-05
58.75,1.245964e-05,4.653377e-05
59.249998,1.252554e-05,3.9906572e-05
59.749998,1.257942e-05,5.4751419999999994e-05
60.2499985,1.262616e-05,4.7058547e-05
60.749999,1.266812e-05,5.0115851000000005e-05
61.250001000000005,1.270737e-05,5.0675315e-05
61.750001000000005,1.27462e-05,4.1827280000000004e-05
62.250001000000005,1.2783440000000001e-05,4.2415387000000005e-05
62.750001000000005,1.2824630000000001e-05,3.6267065e-05
63.250001000000005,1.286963e-05,3.7771019e-05
63.750001499999996,1.2920349999999999e-05,4.1477033e-05
64.24999799999999,1.2977499999999999e-05,4.3732765999999996e-05
64.74999799999999,1.304408e-05,4.7587245e-05
65.24999849999999,1.3121999999999999e-05,3.4331253e-05
65.749999,1.321982e-05,3.9911298e-05
66.249999,1.335108e-05,4.1124355e-05
66.749999,1.353204e-05,3.5346136e-05
67.249999,1.377194e-05,3.4558766e-05
67.749999,1.4046189999999999e-05,3.8332227e-05
68.2499995,1.431361e-05,3.7924726e-05
68.75,1.454904e-05,3.744429e-05
69.25,1.473913e-05,4.4844248000000005e-05
69.75,1.4882220000000001e-05,3.8920492e-05
70.25,1.498231e-05,4.4441596e-05
70.75,1.504068e-05,3.8888729e-05
71.2500005,1.506721e-05,3.2868346e-05
71.75000100000001,1.506262e-05,3.621215e-05
72.250001,1.503165e-05,3.9912374e-05
72.750001,1.4977169999999999e-05,4.0390282e-05
73.250001,1.5232379999999999e-05,3.8961521e-05
73.750001,1.480706e-05,3.3233813e-05
74.2500015,1.4715830000000001e-05,3.5375957e-05
74.74999799999999,1.4616289999999999e-05,4.6864910999999996e-05
75.24999799999999,1.507662e-05,4.8055262e-05
75.7499985,1.4368919999999999e-05,3.7874558e-05
76.2499985,1.426483e-05,4.2182361e-05
76.7499985,1.416171e-05,4.6087055999999994e-05
77.249999,1.406185e-05,4.702101e-05
77.749999,1.396613e-05,4.07035e-05
78.249999,1.387441e-05,3.0405491e-05
78.7499995,1.3790110000000001e-05,3.7969949e-05
79.2499995,1.3712099999999999e-05,4.0647099e-05
79.7499995,1.3640879999999999e-05,3.9982572e-05
80.25,1.357756e-05,3.8563025e-05
80.75,1.352369e-05,4.1693873e-05
81.25,1.347663e-05,4.3538385e-05
81.75000050000001,1.343875e-05,4.3757195e-05
82.2500005,1.341193e-05,3.9198641e-05
82.7500005,1.3393570000000001e-05,3.6470038e-05
83.250001,1.338574e-05,4.2337799e-05
83.750001,1.339019e-05,4.0239244999999996e-05
84.250001,1.340493e-05,4.011726e-05
84.7500015,1.350074e-05,4.4718827e-05
85.24999799999999,1.3603389999999999e-05,4.1378047e-05
85.749998,1.3517870000000001e-05,4.0019811e-05
86.2499985,1.3589790000000001e-05,4.6250247e-05
86.7499985,1.367978e-05,4.3017882999999994e-05
87.2499985,1.379508e-05,3.9351401e-05
87.749999,1.399524e-05,3.6266248e-05
88.24999899999999,1.41477e-05,4.2250827e-05
88.74999899999999,1.442454e-05,4.6496303e-05
89.2499995,1.4944789999999999e-05,3.9084530000000004e-05
89.7499995,1.594027e-05,3.996158e-05
90.2499995,1.777648e-05,4.0391022e-05
90.75,2.037799e-05,3.1905277e-05
91.25,2.244593e-05,3.3131049e-05
91.75000000000001,2.327957e-05,3.3914919e-05
92.2500005,2.32784e-05,3.276678e-05
92.7500005,2.2872499999999998e-05,3.0778586e-05
93.2500005,2.231065e-05,3.3088466e-05
93.750001,2.169634e-05,3.3085295e-05
94.250001,2.106623e-05,3.7381696000000004e-05
94.750001,2.043709e-05,3.7077656e-05
95.25000150000001,1.982101e-05,3.1624923e-05
95.75000150000001,1.922035e-05,3.4987878e-05
96.2500015,1.863919e-05,3.4570099999999996e-05
96.749998,1.808002e-05,3.92411e-05
97.249998,1.754135e-05,3.7434329e-05
97.7499985,1.702548e-05,3.6724345e-05
98.249999,1.652901e-05,4.2943107e-05
98.749999,1.6054480000000002e-05,3.2976908e-05
99.249999,1.560304e-05,4.5013498e-05
99.749999,1.517027e-05,4.1952129e-05
100.2499985,1.476029e-05,4.2863017999999995e-05
100.75000000000001,1.436848e-05,3.8737531000000005e-05
101.25,1.399644e-05,3.5806360999999997e-05
101.75,1.364466e-05,4.4710073e-05
102.24999999999999,1.33101e-05,3.8485699e-05
102.75,1.299207e-05,4.3690116e-05
103.24999999999999,1.2692600000000001e-05,4.6098153e-05
103.75,1.240945e-05,5.0422628e-05
104.25,1.214229e-05,4.2925146e-05
104.75,1.188755e-05,4.5819739000000005e-05
105.25000000000001,1.164832e-05,3.9577112000000004e-05
105.75,1.1422879999999999e-05,4.8665189999999995e-05
106.25000000000001,1.121043e-05,4.574344e-05
106.74999999999999,1.100975e-05,4.4293971999999996e-05
107.25,1.082088e-05,4.4404594e-05
107.74999999999999,1.064472e-05,4.8049325e-05
108.25,1.0477380000000001e-05,4.865637e-05
108.75,1.0321389999999998e-05,4.6228245e-05
109.25,1.017539e-05,6.0316897e-05
109.75000000000001,1.003832e-05,5.0532282e-05
110.25,9.909897000000002e-06,4.7222790000000004e-05
110.75000000000001,9.791488e-06,5.3833635e-05
111.25,9.679016e-06,5.5966126000000004e-05
111.75,9.575803e-06,5.3914627e-05
112.24999999999999,9.480241e-06,4.6594599e-05
112.75,9.389569e-06,4.8821918000000004e-05
113.24999999999999,9.30743e-06,4.5245565e-05
113.75,9.232052e-06,5.3088403999999996e-05
114.25000000000001,9.161858000000001e-06,4.6989387000000006e-05
114.75,9.097404e-06,4.2841546000000006e-05
115.25000000000001,9.03922e-06,5.5756662e-05
115.75,8.98619e-06,6.1555244e-05
116.25,8.937663999999999e-06,5.6125759e-05
116.74999999999999,8.894498e-06,5.1943716e-05
117.25,8.855088e-06,5.9236628e-05
117.74999999999999,8.820418e-06,4.2731101e-05
118.25,8.790947e-06,4.7827386000000004e-05
118.75,8.764524e-06,4.4708168e-05
119.25,8.740384e-06,5.7754125000000005e-05
119.75000000000001,8.72221e-06,5.3489291999999994e-05
120.25,8.706974e-06,4.9234824e-05
120.75000000000001,8.693674e-06,5.1649329000000006e-05
121.24999999999999,8.685155999999999e-06,5.1890938e-05
121.75,8.679237000000001e-06,3.8913593e-05
122.24999999999999,8.674849999999999e-06,5.0846809e-05
122.75000500000002,8.674841000000001e-06,5.1582637000000004e-05
123.24999999999999,8.675686e-06,5.5401642e-05
123.74999500000001,8.679894000000002e-06,5.0583929e-05
124.25000000000001,8.685696999999999e-06,5.6335833e-05
124.750005,8.694828e-06,4.5953946999999996e-05
125.25000499999999,8.704632e-06,5.0574946e-05
125.75,8.717081999999999e-06,4.4782041e-05
126.25,8.732396e-06,4.3090386e-05
126.750005,8.747831e-06,5.0697885e-05
127.25000500000002,8.766269e-06,5.1010031999999995e-05
127.74999999999999,8.785262e-06,5.5329129e-05
128.25,8.806247e-06,5.4242834e-05
128.749995,8.828584e-06,4.9612288999999996e-05
129.24999499999998,8.852864999999999e-06,5.2539087e-05
129.74999999999997,8.877818e-06,5.3657955000000004e-05
130.25,8.904103e-06,5.2935658e-05
130.749995,8.930228e-06,5.0756698e-05
131.24999499999998,8.958299000000001e-06,6.314713999999999e-05
131.75,8.988367e-06,5.5895559e-05
132.25,9.018727999999999e-06,4.7082007e-05
132.74999499999998,9.049706e-06,4.7061057000000005e-05
133.24999499999998,9.082212e-06,4.5399242e-05
133.75,9.114034e-06,5.3956606e-05
134.25000500000002,9.147676e-06,4.2369566e-05
134.75,9.182384e-06,5.4426583999999994e-05
135.24999499999998,9.217790000000001e-06,5.0760694e-05
135.75,9.252824999999999e-06,4.7662905e-05
136.25000500000002,9.288954000000001e-06,5.2737026e-05
136.750005,9.324429000000001e-06,4.8430162000000005e-05
137.25,9.36232e-06,5.6605707e-05
137.75000000000003,9.399447e-06,5.2428409e-05
138.25000500000002,9.437264e-06,4.837234e-05
138.750005,9.476941e-06,5.0833761e-05
139.25,9.515554e-06,5.1763373999999995e-05
139.75,9.45754e-06,4.2190426000000006e-05
140.24999499999998,7.620665e-06,6.5784957e-05
140.749995,0.001228211,3.7510312000000003e-06
141.25,2.1494941e-10,0.01117652
141.75,2.1188449000000002e-10,0.01133241
142.249995,2.1010669e-10,0.01309974
142.74999499999998,2.0630955e-10,0.01245431
143.24999999999997,1.9696272e-10,0.013111280000000001
143.750005,1.9525296e-10,0.01171938
144.25,1.8967171e-10,0.01027112
144.74999499999998,1.8727083999999998e-10,0.011147810000000001
145.25,1.837435e-10,0.01078289
145.75000500000002,1.7778618e-10,0.01224842
146.25000500000002,1.7826652e-10,0.01264094
146.75000000000003,1.6976199e-10,0.01338429
147.25,1.6241375e-10,0.01415932
147.75000500000002,1.6443184e-10,0.01099032
148.25000500000002,1.6164027e-10,0.01106916
148.75,1.6204985e-10,0.01148989
149.25,1.5496167e-10,0.01398317
149.749995,1.5205158000000001e-10,0.01288858
150.249995,1.4757566e-10,0.01371898
150.75,1.4761023e-10,0.015338629999999999
151.25000000000003,1.4260269000000002e-10,0.01418372
151.74999499999998,1.3684672999999998e-10,0.0132878
152.249995,1.3539888e-10,0.014738439999999998
152.75,1.3436907999999998e-10,0.013735299999999999
153.25,1.2868216000000002e-10,0.01179512
153.74999499999998,1.2799870000000002e-10,0.015238149999999999
154.249995,1.2510824000000001e-10,0.013780939999999998
154.75,1.2460683e-10,0.01674708
155.250005,1.2437601e-10,0.01322507
155.75000000000003,1.1815999000000002e-10,0.01540083
156.24999499999998,1.143908e-10,0.01344937
156.75,1.1457877e-10,0.01603574
157.250005,1.1377544e-10,0.01624637
157.750005,1.1034866e-10,0.01759349
158.25,1.0430219e-10,0.01771151
158.74999999999997,1.0390336999999999e-10,0.015693870000000002
159.250005,1.0156858e-10,0.01572979
159.750005,9.837393e-11,0.01691025
160.25000000000003,9.7406199e-11,0.01744755
160.75,9.2930699e-11,0.01650707
161.249995,9.4375187e-11,0.01783028
161.749995,9.215706800000001e-11,0.01496608
162.25,8.6703469e-11,0.01630366
162.75,8.6938431e-11,0.01789433
163.249995,8.3902763e-11,0.0185863
163.749995,8.4678242e-11,0.01572477
164.25,8.3287829e-11,0.017725900000000003
164.75,8.189443199999999e-11,0.01703889
165.24999499999998,7.908050600000001e-11,0.015629459999999998
165.749995,7.8088902e-11,0.018578570000000003
166.25,7.376931900000001e-11,0.018202780000000002
166.750005,7.0261289e-11,0.018372239999999998
167.25,7.1286522e-11,0.020389539999999998
167.749995,7.175334e-11,0.018924700000000003
168.25,6.8757639e-11,0.01873747
168.750005,6.8742309e-11,0.01758601
169.250005,6.5886168e-11,0.019527799999999998
169.75,6.7016597e-11,0.020545550000000003
170.25,6.4214582e-11,0.01885966
170.74999499999998,6.0268161e-11,0.01742324
171.24999499999998,6.202352999999999e-11,0.018613329999999997
171.75,6.0514132e-11,0.0165713
172.24999999999997,5.7791989e-11,0.022134010000000003
172.74999499999998,5.3835697999999997e-11,0.02129047
173.24999499999998,5.564433e-11,0.022798219999999998
173.75,5.6560242e-11,0.022844359999999998
174.25,5.3680455e-11,0.020661839999999997
174.749995,5.3086710999999996e-11,0.022473040000000003
175.249995,5.0858783999999995e-11,0.01957693
175.75000000000003,4.8450249e-11,0.0223381
176.25000500000002,4.8996124000000004e-11,0.026314700000000003
176.75,4.7126421e-11,0.024598309999999998
